,Unnamed: 0_x,employee_id,title,last,first,manager_id,function,department,location,age,sex,ethnicity,employment_status,tenure,tenure_id,seniority,alignment,development,enablement,engagement,leadership,overall,Unnamed: 0_y,year_of_birth,time_on_the_job
302,302,234,Controller,Ponce,Tyrone,183.0,Loan Operations,Finance,"Mountain View, CA",55 - 64,M,mixed_race,Full time,2 to less than 4 years,3,0,0.8000000000000002,0.6666666666666666,0.6666666666666666,0.7200000000000001,0.7333333333333334,0.7173333333333334,308,1961,34.85245901639344
303,303,449,Accountant,Diaz,Daniel,234.0,Loan Operations,Finance,"Mountain View, CA",45 - 54,M,hispanic,Part time,1 to less than 2 years,2,0,0.7333333333333334,0.6000000000000001,0.6,0.64,0.6000000000000001,0.6346666666666667,309,1975,18.19672131147541
304,304,232,Accountant,George,Aristeo,234.0,Loan Operations,Finance,"Mountain View, CA",18 - 24,M,white,Part time,2 to less than 4 years,3,0,0.8000000000000002,0.7333333333333334,0.8666666666666667,0.8400000000000001,1.0,0.8480000000000001,310,1999,35.049180327868854
305,305,270,Accountant,Hawkins,Nicole,234.0,Loan Operations,Finance,"Mountain View, CA",25 - 34,F,mixed_race,Full time,2 to less than 4 years,3,0,0.6666666666666666,0.6,0.6,0.68,0.6,0.6293333333333334,311,1987,28.19672131147541
306,306,327,Accountant,Leonard,Melinda,234.0,Loan Operations,Finance,"Mountain View, CA",25 - 34,F,white,Part time,1 to less than 2 years,2,0,0.6666666666666666,0.4666666666666666,0.6666666666666666,0.8,0.8666666666666667,0.6933333333333332,312,1992,23.770491803278688
307,307,96,Accountant,Bell,Chad,234.0,Loan Operations,Finance,"Mountain View, CA",35 - 44,M,white,Part time,4 to less than 6 years,4,0,0.8000000000000002,0.6000000000000001,0.9333333333333332,0.8400000000000001,1.0,0.8346666666666668,313,1979,51.34426229508197
308,308,751,Manager of Underwriting,Xiong,Blake,531.0,Finance & Admin,Underwriting,"Mountain View, CA",25 - 34,M,asian,Part time,less than 6 months,0,1,0.8666666666666667,0.6000000000000001,0.6666666666666666,0.8400000000000001,0.9333333333333332,0.7813333333333333,314,1989,0.9836065573770492
309,309,468,Senior Underwriter,Dean,Clara,751.0,Finance & Admin,Underwriting,"Mountain View, CA",25 - 34,F,white,Part time,1 to less than 2 years,2,1,0.7333333333333334,0.6,0.8666666666666667,0.8400000000000001,0.9333333333333332,0.7946666666666666,315,1996,17.442622950819672
310,310,141,Underwriter,Delacruz,Brooke,751.0,Finance & Admin,Underwriting,"Mountain View, CA",35 - 44,F,asian,Full time,2 to less than 4 years,3,0,0.6666666666666666,0.7333333333333334,0.7999999999999999,0.76,0.7333333333333334,0.7386666666666667,316,1977,46.09836065573771
311,311,281,Underwriter,Palmer,Mont,751.0,Finance & Admin,Underwriting,"Mountain View, CA",55 - 64,M,white,Part time,2 to less than 4 years,3,0,0.7999999999999999,0.6,0.6666666666666666,0.8799999999999999,0.9333333333333332,0.7759999999999999,317,1957,27.081967213114755
312,312,431,Underwriter,Conway,Kathryn,751.0,Finance & Admin,Underwriting,"Mountain View, CA",25 - 34,F,white,Full time,1 to less than 2 years,2,0,0.6666666666666666,0.7333333333333334,0.9333333333333332,0.8400000000000001,0.8666666666666667,0.8079999999999998,318,1993,18.983606557377048
313,313,476,Senior Underwriter,Flores,Tamika,751.0,Finance & Admin,Underwriting,"Mountain View, CA",25 - 34,F,hispanic,Full time,1 to less than 2 years,2,1,0.7333333333333334,0.6,0.7333333333333334,0.64,0.6666666666666666,0.6746666666666667,319,1988,17.24590163934426
314,314,95,Underwriter,Tucker,Mitchell,751.0,Finance & Admin,Underwriting,"Mountain View, CA",25 - 34,M,white,Full time,4 to less than 6 years,4,0,0.7999999999999999,0.6666666666666666,0.8666666666666667,0.8400000000000001,1.0,0.8346666666666666,320,1987,51.377049180327866
315,315,331,Underwriter,Phelps,Kathy,751.0,Finance & Admin,Underwriting,"Mountain View, CA",45 - 54,F,mixed_race,Full time,1 to less than 2 years,2,0,0.6666666666666666,0.6666666666666666,0.8000000000000002,0.68,0.6666666666666666,0.696,321,1974,23.540983606557376
316,316,44,Manager of Underwriting,Lee,Tony,531.0,Finance & Admin,Underwriting,"Mountain View, CA",25 - 34,M,asian,Full time,4 to less than 6 years,4,1,0.8666666666666667,0.8666666666666667,0.9333333333333332,0.92,0.9333333333333332,0.904,322,1987,63.83606557377049
317,317,428,Underwriter,Scott,Devon,44.0,Finance & Admin,Underwriting,"Mountain View, CA",25 - 34,M,white,Full time,1 to less than 2 years,2,0,0.6666666666666666,0.6,0.8666666666666667,0.8,0.8000000000000002,0.7466666666666668,323,1992,19.049180327868854
318,318,636,Underwriter,Edwards,Steven,44.0,Finance & Admin,Underwriting,"Mountain View, CA",35 - 44,M,white,Full time,6 months to less than 1 year,1,0,0.7333333333333334,0.6666666666666666,0.8666666666666667,0.8400000000000001,0.8666666666666667,0.7946666666666666,324,1981,8.688524590163935
319,319,749,Underwriter,Thomas,Kimberly,44.0,Finance & Admin,Underwriting,"Mountain View, CA",55 - 64,F,white,Full time,less than 6 months,0,0,0.7333333333333334,0.7333333333333334,0.7333333333333334,0.8400000000000001,0.8000000000000002,0.768,325,1958,1.3770491803278688
320,320,276,Underwriter,Lee,Michael,44.0,Finance & Admin,Underwriting,"Mountain View, CA",45 - 54,M,asian,Full time,2 to less than 4 years,3,0,0.7333333333333334,0.7333333333333334,0.8666666666666667,0.7200000000000001,0.8666666666666667,0.784,326,1970,27.508196721311474
321,321,641,Underwriter,Compton,Nestor,44.0,Finance & Admin,Underwriting,"Mountain View, CA",25 - 34,M,white,Full time,6 months to less than 1 year,1,0,0.6,0.5333333333333333,0.8666666666666667,0.8,0.9333333333333332,0.7466666666666666,327,1988,8.262295081967213
322,322,487,Underwriter,Skinner,Amy,44.0,Finance & Admin,Underwriting,"Mountain View, CA",45 - 54,F,white,Full time,1 to less than 2 years,2,0,0.8000000000000002,0.6,0.7333333333333334,0.8,0.7999999999999999,0.7466666666666667,328,1970,16.131147540983605
323,323,4,Senior Underwriter,Deleon,Josephine,44.0,Finance & Admin,Underwriting,"Mountain View, CA",25 - 34,F,asian,Full time,4 to less than 6 years,4,1,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.8,0.9333333333333332,0.9066666666666666,329,1995,71.57377049180327
324,324,337,Underwriter,Perez,Katy,44.0,Finance & Admin,Underwriting,"Mountain View, CA",25 - 34,F,hispanic,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.5333333333333333,0.6666666666666666,0.68,0.7333333333333334,0.6693333333333333,330,1993,23.081967213114755
325,325,175,Manager of Underwriting,Ortiz,Frankie,531.0,Finance & Admin,Underwriting,"Mountain View, CA",55 - 64,F,hispanic,Full time,2 to less than 4 years,3,1,0.8000000000000002,0.5333333333333333,0.6000000000000001,0.76,0.7333333333333334,0.6853333333333333,331,1961,41.08196721311475
326,326,658,Senior Underwriter,Parker,Dana,175.0,Finance & Admin,Underwriting,"Mountain View, CA",35 - 44,F,white,Full time,6 months to less than 1 year,1,1,0.7999999999999999,0.6,0.9333333333333332,0.8,0.8666666666666667,0.7999999999999999,332,1979,7.377049180327869
327,327,208,Senior Underwriter,Hughes,Tyrese,175.0,Finance & Admin,Underwriting,"Mountain View, CA",18 - 24,M,white,Full time,2 to less than 4 years,3,1,0.7999999999999999,0.7999999999999999,0.9333333333333332,0.8799999999999999,0.8000000000000002,0.8426666666666666,333,2001,37.9344262295082
328,328,352,Senior Underwriter,Mitchell,Barbara,175.0,Finance & Admin,Underwriting,"Mountain View, CA",55 - 64,F,african_american,Full time,1 to less than 2 years,2,1,0.8000000000000002,0.6666666666666666,0.7333333333333334,0.76,0.6666666666666666,0.7253333333333333,334,1957,22.131147540983605
329,329,693,Senior Underwriter,Solomon,Kathleen,175.0,Finance & Admin,Underwriting,"Mountain View, CA",25 - 34,F,white,Full time,less than 6 months,0,1,0.7999999999999999,0.6666666666666666,0.9333333333333332,0.8400000000000001,0.8666666666666667,0.8213333333333335,335,1995,5.278688524590164
330,330,690,Underwriter,Thompson,Connor,175.0,Finance & Admin,Underwriting,"Mountain View, CA",18 - 24,M,african_american,Full time,less than 6 months,0,0,0.6666666666666666,0.6666666666666666,0.7333333333333334,0.7200000000000001,0.7333333333333334,0.704,336,1997,5.442622950819672
331,331,724,Underwriter,Williams,Catherine,175.0,Finance & Admin,Underwriting,"Mountain View, CA",55 - 64,F,mixed_race,Full time,less than 6 months,0,0,0.6666666666666666,0.7333333333333334,0.6000000000000001,0.76,0.6666666666666666,0.6853333333333332,337,1958,2.4262295081967213
332,332,266,Senior Underwriter,Campbell,Judith,175.0,Finance & Admin,Underwriting,"Mountain View, CA",35 - 44,F,african_american,Full time,2 to less than 4 years,3,1,0.7333333333333334,0.6666666666666666,0.7333333333333334,0.68,0.7333333333333334,0.7093333333333334,338,1981,28.950819672131143
333,333,631,Underwriter,Taylor,Amy,175.0,Finance & Admin,Underwriting,"Mountain View, CA",35 - 44,F,white,Part time,6 months to less than 1 year,1,0,0.7333333333333334,0.4666666666666666,0.8666666666666667,0.8,0.8666666666666667,0.7466666666666666,339,1979,8.78688524590164
334,334,165,Underwriter,Park,Emilie,175.0,Finance & Admin,Underwriting,"Mountain View, CA",45 - 54,F,asian,Full time,2 to less than 4 years,3,0,0.7333333333333334,0.6666666666666666,0.8666666666666667,0.8,0.7333333333333334,0.76,340,1976,42.75409836065574
335,335,436,Manager of HR,Bradley,Andrea,458.0,Finance & Admin,Human Resources,"Mountain View, CA",25 - 34,F,white,Part time,1 to less than 2 years,2,1,0.6666666666666666,0.4666666666666666,0.8666666666666667,0.8400000000000001,0.8666666666666667,0.7413333333333333,341,1991,18.65573770491803
336,336,442,HR Analyst,Hart,Kimberly,436.0,Finance & Admin,Human Resources,"Mountain View, CA",45 - 54,F,white,Full time,1 to less than 2 years,2,0,0.6,0.6666666666666666,0.8000000000000002,0.8400000000000001,0.8666666666666667,0.7546666666666668,342,1976,18.59016393442623
337,337,568,HR Analyst,Edwards,Mark,436.0,Finance & Admin,Human Resources,"Mountain View, CA",25 - 34,M,mixed_race,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.6666666666666666,0.6,0.64,0.6666666666666666,0.6613333333333333,343,1989,13.049180327868852
338,338,289,HR Analyst,Lee,Pooja,436.0,Finance & Admin,Human Resources,"Mountain View, CA",18 - 24,F,asian,Full time,2 to less than 4 years,3,0,0.7999999999999999,0.6000000000000001,0.7333333333333334,0.64,0.8000000000000002,0.7146666666666668,344,1998,26.59016393442623
339,339,757,HR Analyst,Parker,Brianna,436.0,Finance & Admin,Human Resources,"Mountain View, CA",25 - 34,F,white,Full time,less than 6 months,0,0,0.7333333333333334,0.6,0.8666666666666667,0.8799999999999999,0.8666666666666667,0.7893333333333333,345,1995,0.7540983606557377
340,340,162,Manager of Recruitment,Brewer,Laura,458.0,Finance & Admin,Human Resources,"Mountain View, CA",55 - 64,F,white,Full time,2 to less than 4 years,3,1,0.8000000000000002,0.5333333333333333,1.0,0.8400000000000001,0.9333333333333332,0.8213333333333335,346,1963,43.77049180327869
341,341,89,Recruiter,Robertson,Leann,162.0,Finance & Admin,Human Resources,"Mountain View, CA",35 - 44,F,white,Full time,4 to less than 6 years,4,0,0.9333333333333332,0.7999999999999999,0.8666666666666667,0.92,1.0,0.904,347,1985,53.63934426229508
342,342,715,Recruiter,Davis,Corey,162.0,Finance & Admin,Human Resources,"Mountain View, CA",45 - 54,M,white,Part time,less than 6 months,0,0,0.7333333333333334,0.6,0.8666666666666667,0.8400000000000001,1.0,0.808,348,1975,3.442622950819672
343,343,627,Recruiter,Daniels,Makenna,162.0,Finance & Admin,Human Resources,"Mountain View, CA",25 - 34,F,white,Full time,6 months to less than 1 year,1,0,0.7333333333333334,0.6666666666666666,0.7333333333333334,0.8,0.9333333333333332,0.7733333333333333,349,1994,9.081967213114757
344,344,603,Senior Recruiter,Roberts,Ethan,162.0,Finance & Admin,Human Resources,"Mountain View, CA",18 - 24,M,white,Part time,6 months to less than 1 year,1,1,0.7333333333333334,0.4666666666666666,0.6666666666666666,0.8799999999999999,0.8666666666666667,0.7226666666666667,350,1998,11.442622950819672
345,345,132,Recruiter,Mccarthy,Laura,162.0,Finance & Admin,Human Resources,"Mountain View, CA",35 - 44,F,white,Full time,2 to less than 4 years,3,0,0.7999999999999999,0.8666666666666667,1.0,0.8799999999999999,0.8666666666666667,0.8826666666666666,351,1982,46.81967213114754
346,346,498,Recruiter,Williams,Shauna,162.0,Finance & Admin,Human Resources,"Mountain View, CA",25 - 34,F,white,Full time,1 to less than 2 years,2,0,0.6666666666666666,0.6666666666666666,0.7333333333333334,0.8799999999999999,0.9333333333333332,0.7759999999999999,352,1991,15.868852459016392
347,347,573,Recruiter,Chen,Roni,162.0,Finance & Admin,Human Resources,"Mountain View, CA",55 - 64,F,asian,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.5333333333333333,0.6,0.8,0.7333333333333334,0.68,353,1963,12.81967213114754
348,348,218,Recruiter,Hill,Marlene,162.0,Finance & Admin,Human Resources,"Mountain View, CA",35 - 44,F,white,Full time,2 to less than 4 years,3,0,0.7333333333333334,0.7333333333333334,0.7999999999999999,0.76,0.9333333333333332,0.7919999999999999,354,1984,35.868852459016395
349,349,624,Marketing Manager,Patel,Tina,547.0,Finance & Admin,Channel Marketing,"New York, NY",45 - 54,F,asian,Full time,6 months to less than 1 year,1,1,0.7333333333333334,0.6666666666666666,0.6666666666666666,0.8,0.7333333333333334,0.72,355,1967,9.245901639344265
350,350,545,Senior Marketing Analyst,Rogers,Hope,624.0,Finance & Admin,Channel Marketing,"New York, NY",35 - 44,F,mixed_race,Full time,1 to less than 2 years,2,1,0.6,0.6,0.8666666666666667,0.64,0.6,0.6613333333333333,356,1978,14.0327868852459
351,351,188,Marketing Analyst,Boyd,Mary,624.0,Finance & Admin,Channel Marketing,"New York, NY",25 - 34,F,african_american,Part time,2 to less than 4 years,3,0,0.7333333333333334,0.6,0.6,0.76,0.7333333333333334,0.6853333333333333,357,1990,40.131147540983605
352,352,720,Senior Marketing Analyst,Brown,Yaneth,624.0,Finance & Admin,Channel Marketing,"New York, NY",18 - 24,F,white,Full time,less than 6 months,0,1,0.8000000000000002,0.7333333333333334,0.8000000000000002,0.8400000000000001,0.8666666666666667,0.8080000000000002,358,1998,3.377049180327869
353,353,313,Marketing Analyst,Mason,Tiffany,624.0,Finance & Admin,Channel Marketing,"New York, NY",35 - 44,F,african_american,Full time,2 to less than 4 years,3,0,0.7333333333333334,0.6666666666666666,0.6,0.64,0.3333333333333333,0.5946666666666667,359,1980,24.36065573770492
354,354,726,Senior Marketing Analyst,Johnson,Colin,624.0,Finance & Admin,Channel Marketing,"New York, NY",25 - 34,M,white,Full time,less than 6 months,0,1,0.8000000000000002,0.6666666666666666,0.8000000000000002,0.92,0.8666666666666667,0.8106666666666668,360,1987,2.3278688524590163
355,355,107,Marketing Analyst,Smith,Steven,624.0,Finance & Admin,Channel Marketing,"New York, NY",35 - 44,M,white,Full time,4 to less than 6 years,4,0,0.8666666666666667,0.7333333333333334,0.8000000000000002,0.8,0.8000000000000002,0.8,361,1983,49.24590163934426
356,356,66,Senior Marketing Analyst,Vo,Christa,624.0,Finance & Admin,Channel Marketing,"New York, NY",35 - 44,F,asian,Full time,4 to less than 6 years,4,1,0.8666666666666667,0.7333333333333334,0.8666666666666667,0.8400000000000001,0.8666666666666667,0.8346666666666668,362,1981,57.50819672131148
357,357,495,Marketing Manager,Romero,Melissa,547.0,Finance & Admin,Marketing,"New York, NY",35 - 44,F,hispanic,Full time,1 to less than 2 years,2,1,0.8000000000000002,0.5333333333333333,0.7333333333333334,0.6,0.6,0.6533333333333334,363,1983,15.9672131147541
358,358,169,Marketing Analyst,Cunningham,Lindsay,495.0,Finance & Admin,Marketing,"New York, NY",35 - 44,F,white,Full time,2 to less than 4 years,3,0,0.7333333333333334,0.7333333333333334,0.8666666666666667,0.8,0.8666666666666667,0.8,364,1985,41.9344262295082
359,359,135,Marketing Analyst,Morales,Sirena,495.0,Finance & Admin,Marketing,"New York, NY",25 - 34,F,hispanic,Full time,2 to less than 4 years,3,0,0.8666666666666667,0.6666666666666666,0.6666666666666666,0.68,0.6666666666666666,0.7093333333333333,365,1995,46.65573770491803
360,360,108,Senior Marketing Analyst,Lee,Karla,495.0,Finance & Admin,Marketing,"New York, NY",25 - 34,F,asian,Full time,4 to less than 6 years,4,1,0.9333333333333332,0.8000000000000002,0.7333333333333334,0.8400000000000001,0.8666666666666667,0.8346666666666668,366,1992,49.21311475409836
361,361,713,Senior Marketing Analyst,Person,Rodney,495.0,Finance & Admin,Marketing,"New York, NY",45 - 54,M,hispanic,Full time,less than 6 months,0,1,0.6666666666666666,0.7333333333333334,0.6,0.7200000000000001,0.6666666666666666,0.6773333333333333,367,1971,3.540983606557377
362,362,27,Marketing Analyst,Kim,Virginia,495.0,Finance & Admin,Marketing,"New York, NY",45 - 54,F,asian,Full time,4 to less than 6 years,4,0,0.8666666666666667,0.9333333333333332,0.8000000000000002,0.8400000000000001,0.9333333333333332,0.8746666666666668,368,1976,66.26229508196721
363,363,194,Senior Marketing Analyst,Gross,Ellen,495.0,Finance & Admin,Marketing,"New York, NY",35 - 44,F,white,Full time,2 to less than 4 years,3,1,0.7999999999999999,0.6666666666666666,0.7999999999999999,0.8400000000000001,0.8666666666666667,0.7946666666666666,369,1978,39.31147540983606
364,364,741,Marketing Analyst,Jones,James,495.0,Finance & Admin,Marketing,"New York, NY",18 - 24,M,white,Full time,less than 6 months,0,0,0.8666666666666667,0.5333333333333333,0.8000000000000002,0.8,0.8000000000000002,0.76,370,1997,1.639344262295082
365,365,369,Senior Marketing Analyst,Hartman,Dolores,495.0,Finance & Admin,Marketing,"New York, NY",55 - 64,F,white,Full time,1 to less than 2 years,2,1,0.7999999999999999,0.6666666666666666,0.7333333333333334,0.76,0.8666666666666667,0.7653333333333333,371,1957,21.21311475409836
366,366,57,Manager of Compliance,Patel,Katherine,68.0,Engineering,Compliance,"Mountain View, CA",25 - 34,F,asian,Full time,4 to less than 6 years,4,1,1.0,0.9333333333333332,0.8666666666666667,0.8400000000000001,0.8666666666666667,0.9013333333333332,372,1987,60.65573770491803
367,367,473,Compliance Analyst,Zavala,Daniel,57.0,Engineering,Compliance,"Mountain View, CA",45 - 54,M,hispanic,Full time,1 to less than 2 years,2,0,0.6666666666666666,0.6,0.7333333333333334,0.7200000000000001,0.6666666666666666,0.6773333333333333,373,1974,17.34426229508197
368,368,483,Compliance Analyst,Beltran,Gordon,57.0,Engineering,Compliance,"Mountain View, CA",35 - 44,M,hispanic,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.6666666666666666,0.6,0.68,0.6,0.656,374,1984,16.524590163934427
369,369,123,Compliance Analyst,Peterson,Kenneth,57.0,Engineering,Compliance,"Mountain View, CA",45 - 54,M,white,Full time,2 to less than 4 years,3,0,0.8666666666666667,0.6666666666666666,1.0,0.92,0.9333333333333332,0.8773333333333333,375,1972,47.44262295081968
370,370,760,Compliance Analyst,Garcia,Theodore,57.0,Engineering,Compliance,"Mountain View, CA",35 - 44,M,mixed_race,Full time,less than 6 months,0,0,0.7999999999999999,0.6,0.6,0.76,0.7333333333333334,0.6986666666666667,376,1978,0.7540983606557377
371,371,41,Manager of Compliance,Gregory,Gregory,68.0,Engineering,Compliance,"Mountain View, CA",35 - 44,M,white,Full time,4 to less than 6 years,4,1,0.9333333333333332,0.7333333333333334,1.0,0.92,1.0,0.9173333333333332,377,1978,64.26229508196721
372,372,513,Compliance Analyst,Choi,Michael,41.0,Engineering,Compliance,"Mountain View, CA",35 - 44,M,asian,Full time,1 to less than 2 years,2,0,0.7333333333333334,0.6,0.7333333333333334,0.72,0.8000000000000002,0.7173333333333335,378,1979,15.475409836065571
373,373,115,Senior Compliance Analyst,Williams,Brandon,41.0,Engineering,Compliance,"Mountain View, CA",35 - 44,M,white,Full time,4 to less than 6 years,4,1,0.9333333333333332,0.8000000000000002,0.9333333333333332,0.8800000000000001,1.0,0.9093333333333332,379,1983,48.65573770491803
374,374,604,Compliance Analyst,Chen,Christopher,41.0,Engineering,Compliance,"Mountain View, CA",25 - 34,M,asian,Full time,6 months to less than 1 year,1,0,0.8666666666666667,0.7333333333333334,0.7999999999999999,0.8,0.9333333333333332,0.8266666666666668,380,1993,11.442622950819672
375,375,685,Loan Officer,Lucero,Irma,600.0,Loan Operations,VA Loans,"New York, NY",35 - 44,F,asian,Part time,less than 6 months,0,0,0.8000000000000002,0.6666666666666666,0.6666666666666666,0.76,0.8000000000000002,0.7386666666666668,42,1985,5.540983606557377
376,376,470,Loan Officer,Hughes,Brian,600.0,Loan Operations,VA Loans,"New York, NY",35 - 44,M,asian,Part time,1 to less than 2 years,2,0,0.6666666666666666,0.6666666666666666,0.7333333333333334,0.8,0.8666666666666667,0.7466666666666666,45,1980,17.34426229508197
377,377,237,Senior Loan Officer,Smith,Kristie,307.0,Loan Operations,South Lending,"Atlanta, GA",65+,F,white,Full time,2 to less than 4 years,3,1,0.7333333333333334,0.6000000000000001,0.7333333333333334,0.76,0.7333333333333334,0.7120000000000001,81,1953,34.39344262295082
378,378,151,Loan Officer,Hill,Claribel,183.0,Loan Operations,Midwest Lending,"Chicago, IL",25 - 34,F,white,Full time,2 to less than 4 years,3,0,0.8000000000000002,0.7333333333333334,0.7333333333333334,0.7200000000000001,0.8000000000000002,0.7573333333333335,94,1992,45.377049180327866
379,379,7,Senior Underwriter,Bailey,Kristopher,458.0,Finance & Admin,Underwriting,"Mountain View, CA",25 - 34,M,asian,Full time,4 to less than 6 years,4,1,0.8666666666666667,0.9333333333333332,1.0,0.92,0.9333333333333332,0.9306666666666666,106,1988,70.91803278688525
380,380,190,Designer,Wheeler,Stephanie,85.0,Product,User Experience / User Interface,"New York, NY",35 - 44,F,hispanic,Full time,2 to less than 4 years,3,0,0.8666666666666667,0.7999999999999999,0.8000000000000002,0.76,0.9333333333333332,0.8320000000000001,153,1981,39.967213114754095
